id,neighbourhood_group,latitude,longitude,room_type,price
22545840,Bronx,40.85419,-73.89827,Private room,40
22561496,Bronx,40.88435,-73.90305,Entire home/apt,145
22653378,Bronx,40.81943,-73.90224,Private room,80
22706231,Bronx,40.81961,-73.90019,Entire home/apt,40
22714327,Bronx,40.81978,-73.88743,Private room,45
22771871,Bronx,40.80906,-73.92031,Entire home/apt,150
22794719,Bronx,40.88007,-73.87326,Private room,50
22848359,Bronx,40.86664,-73.89844,Private room,70
23018280,Bronx,40.85407,-73.83264,Entire home/apt,69
23026346,Bronx,40.84934,-73.83345,Entire home/apt,119
23038520,Bronx,40.85929,-73.84229,Entire home/apt,60
23097802,Bronx,40.87906,-73.85987,Private room,35
23100862,Bronx,40.88049,-73.8613,Private room,41
23102299,Bronx,40.8805,-73.86178,Private room,45
23105516,Bronx,40.8987,-73.86389,Private room,29
23116453,Bronx,40.8273,-73.88906,Private room,37
23120142,Bronx,40.84882,-73.90263,Private room,80
23124338,Bronx,40.85662,-73.89797,Private room,65
23139647,Bronx,40.86578,-73.86534,Entire home/apt,250
23164537,Bronx,40.84718,-73.91378,Shared room,20
23236828,Bronx,40.83168,-73.91977,Private room,47
23254023,Bronx,40.8315,-73.92047,Private room,54
23285672,Bronx,40.86918,-73.8905,Private room,34
23307503,Bronx,40.85655,-73.90377,Private room,73
23469535,Bronx,40.843,-73.84806,Private room,65
23513769,Bronx,40.83452,-73.93143,Private room,80
23514938,Bronx,40.83593,-73.93004,Private room,80
23545346,Bronx,40.87993,-73.87195,Private room,50
23597076,Bronx,40.87021,-73.86095,Entire home/apt,85
23612811,Bronx,40.86737,-73.89415,Private room,47
23613688,Bronx,40.83604,-73.93099,Entire home/apt,240
23666777,Bronx,40.89873,-73.86449,Private room,34
23669006,Bronx,40.88316,-73.91151,Entire home/apt,360
23670513,Bronx,40.88455,-73.86587,Shared room,26
23712143,Bronx,40.82434,-73.91377,Private room,40
23744762,Bronx,40.83086,-73.92025,Private room,57
23761645,Bronx,40.89691,-73.85121,Entire home/apt,69
23761707,Bronx,40.83218,-73.91951,Private room,47
23859280,Bronx,40.87257,-73.90090000000001,Private room,65
23859490,Bronx,40.87287,-73.90157,Private room,65
23879304,Bronx,40.85989,-73.91189,Private room,60
23906042,Bronx,40.84857,-73.85976,Entire home/apt,190
23952724,Bronx,40.82434,-73.88705,Private room,44
24042844,Bronx,40.80863,-73.92121,Private room,50
24086704,Bronx,40.88004,-73.9,Private room,79
24115562,Bronx,40.86615,-73.84185,Private room,35
24118031,Bronx,40.81952,-73.92844,Entire home/apt,95
24122725,Bronx,40.86286,-73.9024,Private room,35
24137323,Bronx,40.83252,-73.89811,Private room,40
24231655,Bronx,40.84197,-73.91292,Private room,25
24287367,Bronx,40.83216,-73.91598,Private room,70
24305252,Bronx,40.87997,-73.90035,Private room,65
24305977,Bronx,40.88068,-73.90012,Private room,79
24313701,Bronx,40.89641,-73.85077,Entire home/apt,88
24421357,Bronx,40.83139,-73.90166,Private room,23
24512493,Bronx,40.84367,-73.84911,Private room,65
24594184,Bronx,40.81011,-73.92166,Entire home/apt,125
24601752,Bronx,40.88634,-73.83431,Private room,75
24670583,Bronx,40.81862,-73.8791,Shared room,40
24676554,Bronx,40.87816,-73.87213,Entire home/apt,125
24695406,Bronx,40.88764,-73.8558,Entire home/apt,100
24732974,Bronx,40.84059,-73.92156,Entire home/apt,150
24774169,Bronx,40.88764,-73.90449,Private room,50
24793502,Bronx,40.82601,-73.81907,Private room,50
24806106,Bronx,40.81437,-73.82774,Entire home/apt,74
24821651,Bronx,40.86778,-73.85491,Private room,45
24843435,Bronx,40.82696,-73.81927,Private room,40
24886110,Bronx,40.83088,-73.92779,Entire home/apt,103
24991133,Bronx,40.83413,-73.92918,Private room,50
25002172,Bronx,40.8801,-73.89709,Private room,46
25004276,Bronx,40.83688,-73.85584,Private room,80
25031387,Bronx,40.88485,-73.89756,Entire home/apt,399
25082230,Bronx,40.83022,-73.83286,Private room,90
25227782,Bronx,40.82617,-73.82073,Private room,74
25255024,Bronx,40.86681,-73.84073,Entire home/apt,86
25287115,Bronx,40.87579,-73.86532,Private room,33
25296394,Bronx,40.85519,-73.82932,Entire home/apt,195
25315154,Bronx,40.86273,-73.83715,Entire home/apt,80
25323809,Bronx,40.87901,-73.90155,Private room,45
25354678,Bronx,40.89124,-73.83423,Entire home/apt,149
25407116,Bronx,40.8156,-73.90075,Entire home/apt,60
25475944,Bronx,40.81668,-73.89988,Private room,35
25476838,Bronx,40.90329,-73.89991,Entire home/apt,105
25480539,Bronx,40.83464,-73.92505,Private room,70
25484515,Bronx,40.8901,-73.84031,Private room,125
25518394,Bronx,40.85548,-73.85585,Entire home/apt,125
25616450,Bronx,40.82936,-73.90867,Entire home/apt,150
25618799,Bronx,40.87077,-73.8817,Shared room,33
25815620,Bronx,40.84787,-73.86177,Entire home/apt,107
25816034,Bronx,40.84778,-73.86146,Entire home/apt,150
25833266,Bronx,40.84346,-73.91151,Private room,35
25885278,Bronx,40.82257,-73.83773,Entire home/apt,100
25909160,Bronx,40.85801,-73.88247,Private room,21
25918623,Bronx,40.8084,-73.92037,Entire home/apt,115
25996748,Bronx,40.88058,-73.90552,Entire home/apt,85
26003692,Bronx,40.88723,-73.86351,Private room,45
26004876,Bronx,40.86259,-73.90359,Private room,65
26077493,Bronx,40.86113,-73.91511,Entire home/apt,100
26119170,Bronx,40.85104,-73.78573,Entire home/apt,110
26136978,Bronx,40.82848,-73.85466,Entire home/apt,85
26137379,Bronx,40.83193,-73.92223,Private room,40
26137778,Bronx,40.89374,-73.85579,Private room,60
26142708,Bronx,40.82753,-73.92463,Private room,200
26147702,Bronx,40.82714,-73.92528,Private room,200
26190785,Bronx,40.85609,-73.88391,Private room,30
26255080,Bronx,40.8616,-73.86227,Entire home/apt,142
26304871,Bronx,40.85456,-73.86921,Entire home/apt,79
26327970,Bronx,40.84879,-73.78987,Entire home/apt,125
26473581,Bronx,40.86255,-73.90669,Private room,80
26516462,Bronx,40.81309,-73.85367,Private room,70
26518547,Bronx,40.81225,-73.85502,Private room,80
26552340,Bronx,40.85978,-73.8619,Private room,142
26554732,Bronx,40.86017,-73.86198,Private room,142
26558970,Bronx,40.86239,-73.84362,Entire home/apt,99
26559892,Bronx,40.86014,-73.86301,Private room,142
26560264,Bronx,40.86013,-73.86339,Private room,142
26571486,Bronx,40.84835,-73.9141,Entire home/apt,149
26604446,Bronx,40.84171,-73.91159,Private room,150
26639925,Bronx,40.83791,-73.85845,Private room,26
26640231,Bronx,40.81639,-73.81954,Private room,60
26655705,Bronx,40.86153,-73.83656,Entire home/apt,102
26744053,Bronx,40.86659,-73.866,Private room,34
26766865,Bronx,40.8612,-73.91065,Entire home/apt,150
26777948,Bronx,40.89245,-73.83721,Entire home/apt,42
26802868,Bronx,40.82823,-73.90114,Private room,150
26810987,Bronx,40.81518,-73.84758,Entire home/apt,62
26866997,Bronx,40.83224,-73.92068,Private room,38
26893530,Bronx,40.83285,-73.92158,Private room,45
26957426,Bronx,40.83201,-73.89996,Entire home/apt,140
26996408,Bronx,40.8212,-73.92859,Entire home/apt,80
27016931,Bronx,40.85322,-73.85144,Private room,75
27086130,Bronx,40.8859,-73.83517,Entire home/apt,95
27135927,Bronx,40.82855,-73.91856,Private room,47
27203333,Bronx,40.82445,-73.90341,Private room,90
27227103,Bronx,40.89382,-73.84844,Entire home/apt,75
27262079,Bronx,40.81192,-73.91781,Entire home/apt,132
27293665,Bronx,40.88878,-73.86349,Private room,60
27316669,Bronx,40.83454,-73.92751,Private room,10
27336179,Bronx,40.81822,-73.90812,Private room,35
27343189,Bronx,40.87015,-73.85582,Entire home/apt,75
27366041,Bronx,40.86299,-73.89088,Private room,75
27405246,Bronx,40.81872,-73.90014,Entire home/apt,75
27526997,Bronx,40.88017,-73.83574,Entire home/apt,475
27539706,Bronx,40.83658,-73.86181,Private room,55
27546831,Bronx,40.88445,-73.89663,Private room,50
27638567,Bronx,40.82972,-73.84957,Private room,60
27660427,Bronx,40.863,-73.90661,Private room,80
27677869,Bronx,40.82248,-73.89915,Private room,50
27703561,Bronx,40.8358,-73.85833,Shared room,65
27706786,Bronx,40.88354,-73.89061,Private room,85
27724217,Bronx,40.87886,-73.84301,Private room,69
27756639,Bronx,40.8773,-73.84329,Private room,53
27760799,Bronx,40.8546,-73.86785,Private room,50
27782761,Bronx,40.83581,-73.85864,Private room,65
27808723,Bronx,40.83148,-73.82931,Private room,65
27817851,Bronx,40.82952,-73.82818,Private room,140
27851725,Bronx,40.87633,-73.88328,Private room,45
27852017,Bronx,40.84633,-73.83029,Private room,80
27921952,Bronx,40.88563,-73.85975,Private room,50
27924639,Bronx,40.87135,-73.85736,Entire home/apt,145
27952742,Bronx,40.83729,-73.83323,Private room,69
28046788,Bronx,40.88271,-73.83217,Private room,50
28068963,Bronx,40.87675,-73.86372,Entire home/apt,280
28082095,Bronx,40.80769,-73.91617,Entire home/apt,130
28084536,Bronx,40.83703,-73.91643,Private room,40
28101926,Bronx,40.80644,-73.8518,Private room,48
28111213,Bronx,40.8106,-73.91667,Private room,68
28172338,Bronx,40.83659,-73.91777,Private room,40
28206135,Bronx,40.85409,-73.85032,Private room,50
28206177,Bronx,40.85361,-73.85018,Private room,85
28213718,Bronx,40.85287,-73.88536,Private room,100
28250448,Bronx,40.82145,-73.92856,Entire home/apt,102
28277212,Bronx,40.81161,-73.90513,Private room,35
28291704,Bronx,40.8102,-73.93147,Shared room,28
28309976,Bronx,40.84184,-73.84967,Private room,28
28335929,Bronx,40.80952,-73.93005,Shared room,28
28338004,Bronx,40.80994,-73.93061,Shared room,28
28338131,Bronx,40.80977,-73.93038,Shared room,28
28346829,Bronx,40.81072,-73.92031,Private room,55
28369910,Bronx,40.85536,-73.90242,Shared room,55
28433202,Bronx,40.88688,-73.85848,Private room,37
28462811,Bronx,40.82228,-73.92783,Private room,45
28464767,Bronx,40.83088,-73.86492,Private room,42
28466730,Bronx,40.85267,-73.88627,Private room,50
28506595,Bronx,40.81232,-73.90299,Private room,100
28509709,Bronx,40.83739,-73.91118,Private room,26
28522394,Bronx,40.83988,-73.86978,Entire home/apt,300
28567040,Bronx,40.85362,-73.85011,Private room,65
28574888,Bronx,40.85105,-73.86049,Entire home/apt,60
28608063,Bronx,40.82718,-73.90241,Entire home/apt,90
28613110,Bronx,40.8289,-73.86219,Entire home/apt,87
28642074,Bronx,40.8878,-73.85372,Private room,47
28692232,Bronx,40.89399,-73.84279,Private room,65
28762085,Bronx,40.83413,-73.91669,Private room,35
28810799,Bronx,40.85661,-73.85281,Shared room,40
28835184,Bronx,40.88805,-73.83248,Entire home/apt,90
28841361,Bronx,40.83285,-73.8879,Entire home/apt,60
28867880,Bronx,40.85324,-73.92143,Private room,240
28872377,Bronx,40.81377,-73.88933,Private room,40
28911830,Bronx,40.8546,-73.83026,Entire home/apt,299
28911848,Bronx,40.85413,-73.83065,Entire home/apt,125
28916312,Bronx,40.86777,-73.88397,Private room,90
28940025,Bronx,40.84802,-73.78963,Entire home/apt,84
28941589,Bronx,40.87704,-73.86276,Entire home/apt,80
28959854,Bronx,40.89502,-73.85071,Entire home/apt,75
28963068,Bronx,40.80861,-73.93015,Entire home/apt,100
28966945,Bronx,40.84084,-73.92178,Private room,48
28985543,Bronx,40.84605,-73.8493,Entire home/apt,39
28989889,Bronx,40.85336,-73.88549,Private room,65
29028761,Bronx,40.81322,-73.91696,Private room,42
29034190,Bronx,40.87072,-73.89974,Private room,65
29037141,Bronx,40.83144,-73.86639,Private room,38
29037483,Bronx,40.81017,-73.92266,Private room,79
29039647,Bronx,40.80958,-73.91895,Private room,120
29051948,Bronx,40.81102,-73.92778,Entire home/apt,81
29081056,Bronx,40.88453,-73.86273,Private room,80
29101938,Bronx,40.89385,-73.8448,Entire home/apt,80
29105910,Bronx,40.85791,-73.89528,Private room,39
29117643,Bronx,40.85765,-73.90351,Private room,48
29167257,Bronx,40.82132,-73.92884,Entire home/apt,100
29205007,Bronx,40.87448,-73.87412,Entire home/apt,200
29287113,Bronx,40.81819,-73.88653,Entire home/apt,150
29334063,Bronx,40.85449,-73.88437,Private room,100
29340345,Bronx,40.80504,-73.85327,Private room,300
29341038,Bronx,40.82598,-73.85203,Private room,90
29390506,Bronx,40.89753,-73.87359000000001,Private room,50
29401472,Bronx,40.83007,-73.92251,Private room,45
29559309,Bronx,40.83217,-73.93148,Private room,45
29614580,Bronx,40.87831,-73.86511,Entire home/apt,350
29653333,Bronx,40.82773,-73.92308,Private room,100
29674940,Bronx,40.86923,-73.86275,Entire home/apt,90
29712188,Bronx,40.885,-73.83518,Private room,75
29730616,Bronx,40.81177,-73.92726,Private room,60
29800664,Bronx,40.8114,-73.92747,Private room,60
29800915,Bronx,40.86116,-73.86248,Entire home/apt,55
29801175,Bronx,40.81,-73.92654,Private room,65
29858182,Bronx,40.89429,-73.84392,Private room,49
29858941,Bronx,40.894,-73.84362,Entire home/apt,130
29876453,Bronx,40.88071,-73.92074,Private room,60
29884848,Bronx,40.85504,-73.88394,Private room,24
29905117,Bronx,40.83213,-73.90736,Private room,50
29906233,Bronx,40.83872,-73.87149,Shared room,45
29936587,Bronx,40.81167,-73.92729,Private room,55
29962755,Bronx,40.87,-73.90129,Private room,39
29966192,Bronx,40.84391,-73.83171,Entire home/apt,99
29966943,Bronx,40.8689,-73.88552,Entire home/apt,98
29991534,Bronx,40.87064,-73.8797,Private room,60
30021914,Bronx,40.86279,-73.83947,Entire home/apt,87
30089600,Bronx,40.88511,-73.90831,Entire home/apt,175
30109916,Bronx,40.86975,-73.84669,Entire home/apt,75
30120067,Bronx,40.89466,-73.89735,Shared room,50
30130572,Bronx,40.83499,-73.91003,Private room,75
30153367,Bronx,40.83488,-73.91988,Private room,45
30153699,Bronx,40.80747,-73.92766,Private room,145
30225205,Bronx,40.86757,-73.8649,Private room,60
30226474,Bronx,40.85056,-73.78829,Private room,65
30253236,Bronx,40.84378,-73.84469,Entire home/apt,670
30314964,Bronx,40.87821,-73.86354,Entire home/apt,85
30326645,Bronx,40.88229,-73.84295,Private room,80
30340171,Bronx,40.87684,-73.86389,Entire home/apt,120
30348636,Bronx,40.86698,-73.85178,Private room,35
30449111,Bronx,40.83513,-73.91797,Private room,99
30523683,Bronx,40.82674,-73.91935,Private room,85
30527526,Bronx,40.85398,-73.86451,Private room,25
30592546,Bronx,40.84289,-73.88773,Entire home/apt,40
30622293,Bronx,40.82507,-73.8204,Private room,45
30712164,Bronx,40.85055,-73.90189,Entire home/apt,69
30823651,Bronx,40.81518,-73.82708,Private room,99
30848952,Bronx,40.83311,-73.9116,Private room,34
30932236,Bronx,40.84145,-73.91027,Entire home/apt,150
30941095,Bronx,40.81389,-73.88914,Private room,70
30942778,Bronx,40.84047,-73.87127,Shared room,20
30948025,Bronx,40.87701,-73.86282,Entire home/apt,200
30948241,Bronx,40.85222,-73.89277,Entire home/apt,299
30965544,Bronx,40.86437,-73.86047,Private room,80
31002413,Bronx,40.88796,-73.90473,Private room,49
31020399,Bronx,40.83942,-73.87518,Entire home/apt,165
31032487,Bronx,40.84119,-73.87049,Shared room,20
31053045,Bronx,40.84087,-73.8699,Shared room,20
31067715,Bronx,40.85214,-73.90294,Entire home/apt,100
31089253,Bronx,40.83026,-73.89102,Entire home/apt,200
31125857,Bronx,40.8296,-73.88971,Private room,125
31144865,Bronx,40.81331,-73.92765,Private room,60
31169585,Bronx,40.81185,-73.91625,Entire home/apt,100
31170814,Bronx,40.85746,-73.79056,Entire home/apt,175
31201815,Bronx,40.81712,-73.9209,Private room,100
31206275,Bronx,40.84613,-73.91668,Entire home/apt,42
31212220,Bronx,40.82306,-73.90821,Entire home/apt,75
31225319,Bronx,40.88179,-73.83455,Private room,75
31236046,Bronx,40.86723,-73.84285,Entire home/apt,67
31267520,Bronx,40.8094,-73.93173,Shared room,28
31295524,Bronx,40.83025,-73.89134,Private room,70
31314329,Bronx,40.8476,-73.90594,Private room,50
31317744,Bronx,40.82433,-73.91619,Entire home/apt,80
31319331,Bronx,40.83651,-73.92269,Entire home/apt,74
31388229,Bronx,40.85387,-73.89384,Entire home/apt,247
31393901,Bronx,40.8461,-73.90883,Private room,30
31428772,Bronx,40.84487,-73.90811,Private room,80
31499813,Bronx,40.81624,-73.9011,Private room,50
31514475,Bronx,40.85589,-73.85825,Private room,85
31543432,Bronx,40.80797,-73.92865,Private room,95
31568673,Bronx,40.88449,-73.86227,Private room,25
31593170,Bronx,40.84555,-73.86787,Private room,50
31593677,Bronx,40.82421,-73.917,Entire home/apt,99
31596199,Bronx,40.86906,-73.88753,Entire home/apt,200
31649210,Bronx,40.82121,-73.87764,Private room,65
31670237,Bronx,40.88009,-73.83456,Private room,68
31670943,Bronx,40.84381,-73.90827,Entire home/apt,80
31759409,Bronx,40.85929,-73.89165,Private room,99
31760941,Bronx,40.81132,-73.92037,Entire home/apt,115
31859909,Bronx,40.86643,-73.88895,Private room,65
31881336,Bronx,40.86566,-73.88748,Private room,65
31896339,Bronx,40.82688,-73.81899,Private room,40
31901835,Bronx,40.89682,-73.84318,Private room,41
31932152,Bronx,40.89702,-73.85723,Entire home/apt,289
31952771,Bronx,40.85646,-73.86813,Private room,50
32062178,Bronx,40.83108,-73.82951,Private room,50
32095668,Bronx,40.87905,-73.85243,Entire home/apt,76
32120380,Bronx,40.85538,-73.91081,Shared room,40
32136644,Bronx,40.88344,-73.90301,Private room,45
32161408,Bronx,40.84994,-73.9066,Entire home/apt,148
32203689,Bronx,40.81098,-73.91814,Entire home/apt,65
32205973,Bronx,40.8154,-73.81551,Entire home/apt,75
32214585,Bronx,40.89156,-73.84197,Private room,65
32222756,Bronx,40.88316,-73.90586,Private room,30
32234982,Bronx,40.80707,-73.92974,Entire home/apt,200
32263166,Bronx,40.8474,-73.89612,Shared room,50
32267833,Bronx,40.83099,-73.86951,Private room,35
32343635,Bronx,40.88805,-73.86451,Private room,65
32364762,Bronx,40.88474,-73.90321,Private room,27
32365337,Bronx,40.82671,-73.90643,Entire home/apt,159
32402674,Bronx,40.81694,-73.89627,Private room,60
32403617,Bronx,40.8149,-73.81545,Entire home/apt,125
32406106,Bronx,40.81894,-73.91418,Private room,49
32414842,Bronx,40.82095,-73.89522,Private room,100
32422767,Bronx,40.89308,-73.85076,Private room,41
32448627,Bronx,40.83619,-73.84916,Private room,52
32461960,Bronx,40.896,-73.89964,Private room,64
32475687,Bronx,40.84321,-73.83129,Entire home/apt,100
32592405,Bronx,40.82236,-73.90227,Private room,75
32595490,Bronx,40.80924,-73.85107,Entire home/apt,95
32611977,Bronx,40.85505,-73.89238,Private room,40
32628641,Bronx,40.81496,-73.92088,Private room,60
32636982,Bronx,40.83485,-73.85954,Entire home/apt,93
32698909,Bronx,40.88999,-73.86008,Private room,75
32713924,Bronx,40.84077,-73.8487,Private room,50
32782675,Bronx,40.87498,-73.85644,Private room,39
32785169,Bronx,40.83988,-73.78287,Private room,95
32789261,Bronx,40.8694,-73.84171,Entire home/apt,101
32790345,Bronx,40.84355,-73.91103,Private room,55
32792015,Bronx,40.85912,-73.89254,Private room,59
32798710,Bronx,40.83757,-73.8353,Private room,62
32799550,Bronx,40.83647,-73.83491,Private room,65
32801214,Bronx,40.8356,-73.83369,Private room,150
32808836,Bronx,40.88542,-73.86169,Private room,140
32813862,Bronx,40.89981,-73.86684,Private room,80
32818383,Bronx,40.89393,-73.8581,Private room,50
32819286,Bronx,40.89604,-73.85877,Private room,50
32860550,Bronx,40.81058,-73.9069,Private room,80
32893569,Bronx,40.80981,-73.92031,Private room,39
32896994,Bronx,40.82398,-73.90894,Shared room,77
32897532,Bronx,40.82575,-73.90993,Private room,80
32898150,Bronx,40.82913,-73.92236,Private room,50
32921617,Bronx,40.82661,-73.8571,Entire home/apt,100
32929439,Bronx,40.80643,-73.92783,Entire home/apt,110
32938308,Bronx,40.8267,-73.85704,Entire home/apt,100
32940382,Bronx,40.81731,-73.89052,Private room,35
32978570,Bronx,40.81724,-73.88878,Private room,60
32982724,Bronx,40.8637,-73.89236,Entire home/apt,107
32989829,Bronx,40.88298,-73.8987,Entire home/apt,90
33005220,Bronx,40.84615,-73.91546,Private room,35
33112368,Bronx,40.8477,-73.90988,Private room,24
33117486,Bronx,40.89768,-73.87363,Entire home/apt,35
33138874,Bronx,40.8265,-73.87045,Entire home/apt,103
33170496,Bronx,40.84342,-73.83929,Entire home/apt,125
33195147,Bronx,40.90484,-73.84489,Private room,120
33214803,Bronx,40.84672,-73.90411,Private room,63
33217402,Bronx,40.89637,-73.8555,Private room,39
33218637,Bronx,40.870400000000004,-73.90559,Private room,100
33303647,Bronx,40.87275,-73.87978,Private room,58
33315073,Bronx,40.83251,-73.91217,Private room,85
33337280,Bronx,40.80771,-73.85204,Private room,46
33363084,Bronx,40.86003,-73.86584,Entire home/apt,60
33366167,Bronx,40.85394,-73.89641,Private room,35
33388360,Bronx,40.86304,-73.84559,Entire home/apt,150
33412533,Bronx,40.8027,-73.91563,Entire home/apt,109
33422954,Bronx,40.84581,-73.8889,Shared room,25
33429651,Bronx,40.8279,-73.90516,Private room,100
33491210,Bronx,40.83758,-73.85804,Private room,47
33491517,Bronx,40.85464,-73.8672,Entire home/apt,75
33505762,Bronx,40.80074,-73.91574,Private room,50
33528562,Bronx,40.88491,-73.85484,Private room,33
33533803,Bronx,40.86313,-73.90183,Shared room,35
33560762,Bronx,40.86255,-73.90059,Private room,42
33571691,Bronx,40.87268,-73.85424,Entire home/apt,100
33588933,Bronx,40.89613,-73.85503,Private room,35
33603476,Bronx,40.80626,-73.85122,Private room,40
33613736,Bronx,40.86615,-73.88828,Private room,60
33653735,Bronx,40.83938,-73.85708,Private room,45
33659082,Bronx,40.87414,-73.88342,Private room,51
33661568,Bronx,40.88171,-73.85384,Entire home/apt,75
33691283,Bronx,40.82639,-73.90517,Entire home/apt,150
33718254,Bronx,40.82864,-73.87609,Private room,45
33746153,Bronx,40.8667,-73.89115,Private room,70
33765725,Bronx,40.86674,-73.8428,Private room,75
33787433,Bronx,40.80143,-73.91353,Entire home/apt,115
33788019,Bronx,40.80273,-73.91519,Entire home/apt,115
33802074,Bronx,40.87724,-73.85047,Private room,56
33803252,Bronx,40.82807,-73.82418,Entire home/apt,80
33853642,Bronx,40.90406,-73.86286,Entire home/apt,65
33854406,Bronx,40.83516,-73.86024,Entire home/apt,85
33884349,Bronx,40.86925,-73.89974,Private room,35
33907325,Bronx,40.83715,-73.83489,Private room,60
33933477,Bronx,40.81338,-73.85821,Entire home/apt,75
33945670,Bronx,40.83959,-73.78587,Private room,100
33963211,Bronx,40.83754,-73.85764,Private room,150
33966122,Bronx,40.890390000000004,-73.83186,Entire home/apt,50
33987446,Bronx,40.82565,-73.91095,Shared room,77
33995462,Bronx,40.85398,-73.88737,Shared room,49
33995764,Bronx,40.8353,-73.85751,Private room,75
34016163,Bronx,40.8716,-73.89177,Entire home/apt,92
34045372,Bronx,40.81865,-73.93014,Entire home/apt,107
34061095,Bronx,40.83908,-73.86042,Entire home/apt,70
34142214,Bronx,40.83197,-73.9212,Private room,45
34157717,Bronx,40.87699,-73.85366,Entire home/apt,87
34180340,Bronx,40.85595,-73.88519,Private room,27
34229869,Bronx,40.86209,-73.84667,Shared room,20
34231746,Bronx,40.81835,-73.91465,Private room,65
34259050,Bronx,40.82654,-73.90516,Private room,27
34259388,Bronx,40.83149,-73.92766,Entire home/apt,70
34284597,Bronx,40.81305,-73.91655,Entire home/apt,120
34313928,Bronx,40.81245,-73.91648,Entire home/apt,120
34334035,Bronx,40.81132,-73.91715,Entire home/apt,145
34343028,Bronx,40.84752,-73.92293,Private room,130
34369607,Bronx,40.81415,-73.88671,Private room,36
34392044,Bronx,40.81258,-73.88566,Private room,40
34399984,Bronx,40.85648,-73.88501,Private room,95
34415817,Bronx,40.81892,-73.8859,Private room,35
34420574,Bronx,40.83792,-73.85526,Entire home/apt,100
34422726,Bronx,40.8439,-73.78792,Private room,29
34433240,Bronx,40.89338,-73.84785,Entire home/apt,309
34444336,Bronx,40.80816,-73.93176,Shared room,28
34444744,Bronx,40.88649,-73.85889,Private room,37
34446898,Bronx,40.80856,-73.93055,Shared room,28
34498925,Bronx,40.86003,-73.89314,Private room,47
34513343,Bronx,40.82756,-73.8871,Private room,70
34530998,Bronx,40.83588,-73.85819,Entire home/apt,69
34544304,Bronx,40.86952,-73.89447,Entire home/apt,223
34547780,Bronx,40.82776,-73.87643,Private room,45
34560998,Bronx,40.83176,-73.9298,Entire home/apt,115
34568807,Bronx,40.819630000000004,-73.90956,Private room,55
34592997,Bronx,40.84353,-73.91108,Private room,43
34629887,Bronx,40.85374,-73.86416,Entire home/apt,70
34643695,Bronx,40.83513,-73.91093,Private room,50
34644152,Bronx,40.83123,-73.82784,Private room,60
34645572,Bronx,40.83144,-73.82791,Private room,60
34654078,Bronx,40.82285,-73.90198,Private room,55
34659522,Bronx,40.83717,-73.85738,Shared room,36
34681488,Bronx,40.87874,-73.84746,Private room,40
34715931,Bronx,40.80852,-73.9306,Shared room,28
34717211,Bronx,40.80869,-73.9317,Shared room,28
34718463,Bronx,40.80996,-73.93172,Shared room,28
34718633,Bronx,40.80838,-73.93091,Shared room,28
34721719,Bronx,40.85368,-73.90172,Private room,75
34723211,Bronx,40.88523,-73.91231,Entire home/apt,90
34749210,Bronx,40.80689,-73.91437,Entire home/apt,100
34753453,Bronx,40.82831,-73.88746,Private room,80
34756976,Bronx,40.85689,-73.9091,Private room,40
34781680,Bronx,40.81795,-73.91178,Shared room,85
34782691,Bronx,40.80868,-73.93015,Shared room,28
34791645,Bronx,40.80858,-73.93164,Shared room,28
34822061,Bronx,40.828,-73.81275,Entire home/apt,100
34848236,Bronx,40.85251,-73.83254,Private room,55
34851748,Bronx,40.82504,-73.90918,Shared room,80
34860549,Bronx,40.82936,-73.84854,Private room,75
34868325,Bronx,40.80464,-73.92575,Entire home/apt,125
34903861,Bronx,40.83616,-73.84638,Entire home/apt,75
34931431,Bronx,40.85413,-73.88387,Private room,55
34940796,Bronx,40.88798,-73.86474,Private room,35
34941479,Bronx,40.86997,-73.84867,Private room,36
34941499,Bronx,40.86958,-73.84872,Private room,38
34941506,Bronx,40.8688,-73.84726,Private room,120
35003048,Bronx,40.8718,-73.87699,Private room,73
35010066,Bronx,40.83207,-73.92068,Private room,42
35033674,Bronx,40.82374,-73.91555,Entire home/apt,59
35035202,Bronx,40.85539,-73.88769,Private room,69
35058541,Bronx,40.81869,-73.82233,Entire home/apt,99
35062211,Bronx,40.89323,-73.85215,Private room,160
35069663,Bronx,40.85743,-73.90233,Shared room,22
35092409,Bronx,40.83894,-73.91158,Private room,34
35131221,Bronx,40.89701,-73.89778,Entire home/apt,109
35165581,Bronx,40.82888,-73.9045,Private room,70
35169758,Bronx,40.80828,-73.9319,Shared room,28
35170169,Bronx,40.83466,-73.90278,Private room,100
35170961,Bronx,40.80844,-73.9316,Shared room,60
35182672,Bronx,40.82788,-73.92604,Entire home/apt,88
35186244,Bronx,40.87846,-73.86311,Entire home/apt,140
35217588,Bronx,40.84268,-73.91007,Private room,40
35232958,Bronx,40.83898,-73.86492,Shared room,55
35237543,Bronx,40.86871,-73.8474,Private room,40
35238986,Bronx,40.89147,-73.84747,Entire home/apt,196
35249458,Bronx,40.82778,-73.91516,Entire home/apt,75
35263825,Bronx,40.81203,-73.90779,Private room,50
35265039,Bronx,40.84607,-73.9071,Private room,55
35315368,Bronx,40.87066,-73.88227,Private room,56
35321064,Bronx,40.86493,-73.90315,Private room,69
35368749,Bronx,40.86093,-73.85185,Entire home/apt,75
35384842,Bronx,40.8703,-73.89313,Entire home/apt,168
35409062,Bronx,40.86066,-73.89883,Private room,149
